addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
경상북도 성주군 초전면 고산1길 27-3,,35,0,A02,A0201,A02010400,2677655,12,2.02E+13,76456.18101,,,,128.2456069,35.98833627,6,2.02E+13,10,,성주 백세각
경상북도 성주군 성주읍 심산로 95-6,,35,,A02,A0201,A02010700,3444475,12,2.02E+13,84721.07115,http://tong.visitkorea.or.kr/cms/resource/31/3444331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3444331_image3_1.jpg,Type3,128.2824945,35.919217,6,2.02E+13,10,,성주 성산관
경상북도 성주군 성주읍 성산리,,35,0,A02,A0201,A02010700,128047,12,2.00E+13,86784.81072,http://tong.visitkorea.or.kr/cms/resource/10/3403710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3403710_image3_1.jpg,Type3,128.2993434,35.90561607,6,2.02E+13,10,,성주 성산동 고분군
경상북도 성주군 월항면 세종대왕자태실로 639-18,,35,0,A02,A0201,A02010100,126190,12,2.00E+13,75937.33675,,,,128.2940546,36.0196336,6,2.02E+13,10,,성주 세종대왕자 태실
경상북도 성주군 성주읍 예산3길 22,,35,,A02,A0201,A02010400,3444479,12,2.02E+13,84441.11425,http://tong.visitkorea.or.kr/cms/resource/63/3444363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3444363_image3_1.jpg,Type3,128.285133,35.92341102,6,2.02E+13,10,,성주 예산리 배리댁
경상북도 성주군 대가면 참별로 2479,,35,,A02,A0203,A02030400,3428441,12,2.02E+13,83798.3886,http://tong.visitkorea.or.kr/cms/resource/40/3440440_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3440440_image3_1.jpg,Type3,128.2526278,35.91511137,6,2.02E+13,10,,성주 참외체험형 테마공원
경상북도 성주군 월항면 대산리 67,일원,35,1,A02,A0201,A02010600,127717,12,2.00E+13,85892.0472,http://tong.visitkorea.or.kr/cms/resource/10/2533710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2533710_image2_1.jpg,Type3,128.3264042,35.92870284,6,2.02E+13,10,,성주 한개마을
경상북도 성주군 가천면 중산3길,,35,0,A02,A0205,A02050600,126940,12,2.00E+13,80135.72847,,,,128.1444458,35.90984056,6,2.02E+13,10,,성주댐(성주호)
경상북도 성주군 성주읍 참별로 2530,,35,,A02,A0202,A02020700,3030522,12,2.02E+13,84178.00476,,,,128.256808,35.91305612,6,2.02E+13,10,,성주별고을체육공원
경상북도 상주시 은척면 성주봉로 3,,35,0,A01,A0101,A01010600,252565,12,2.01E+13,22069.30494,http://tong.visitkorea.or.kr/cms/resource/93/1967593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1967593_image3_1.jpg,Type3,128.0391768,36.53229551,6,2.02E+13,9,,성주봉자연휴양림
경상남도 창원시 성산구 곰절길 191,,36,0,A02,A0201,A02010800,126177,12,2.00E+13,175524.6044,http://tong.visitkorea.or.kr/cms/resource/31/3050331_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/3050331_image3_1.JPG,Type3,128.7173599,35.17700865,6,2.02E+13,16,,성주사(창원)
경기도 부천시 호현로387번길 41,(소사본동),31,0,A02,A0202,A02020700,2736368,12,2.02E+13,133975.3057,http://tong.visitkorea.or.kr/cms/resource/97/2736497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2736497_image2_1.jpg,Type3,126.7899241,37.47391998,6,2.02E+13,11,,성주산생활체육공원
충청남도 보령시 성주면 성주리 산37-2,,34,0,A02,A0205,A02050600,2760796,12,2.02E+13,106526.0006,http://tong.visitkorea.or.kr/cms/resource/89/2760889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2760889_image2_1.jpg,Type3,126.6359216,36.33876221,6,2.02E+13,5,,성주산일출전망대(성주산전망대)
충청남도 보령시 성주면 화장골길 57-228,,34,0,A01,A0101,A01010600,127382,12,2.00E+13,104283.1652,,,,126.664022,36.33257174,6,2.02E+13,5,,성주산자연휴양림
경상북도 성주군 성주읍 성주로 3167-11,,35,0,A02,A0202,A02020700,2738010,12,2.02E+13,84492.2137,,,,128.2826749,35.92170006,6,2.02E+13,10,,성주역사테마공원
경상북도 성주군 성주읍 예산2길 36-12,(성주읍),35,0,A02,A0201,A02010700,1955038,12,2.01E+13,84342.20131,http://tong.visitkorea.or.kr/cms/resource/47/1403047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1403047_image3_1.jpg,Type3,128.2906047,35.92709959,6,2.02E+13,10,,성주향교
경기도 수원시 영통구 이의동 1213,,31,0,A02,A0202,A02020700,2745732,12,2.02E+13,105210.3148,http://tong.visitkorea.or.kr/cms/resource/69/2768269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2768269_image2_1.jpg,Type3,127.0475025,37.3095353,6,2.02E+13,13,,성죽공원
부산광역시 부산진구 새싹로 295,(초읍동),6,0,A01,A0101,A01011800,2718728,12,2.02E+13,189961.5846,http://tong.visitkorea.or.kr/cms/resource/76/3016476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3016476_image3_1.jpg,Type1,129.0424174,35.18536923,,2.02E+13,7,,성지곡수원지
경상남도 거창군 북상면 계수나무길 18-47,,36,0,A02,A0201,A02010700,1959823,12,2.01E+13,90409.91766,http://tong.visitkorea.or.kr/cms/resource/47/3372947_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3372947_image3_1.JPG,Type3,127.7387524,35.76283329,6,2.02E+13,2,,성천서원
경상남도 산청군 단성면 성철로 125,,36,0,A02,A0201,A02010500,127485,12,2.00E+13,144745.0277,,,,127.9684338,35.27923925,6,2.02E+13,9,,성철대종사생가(겁외사)
서울특별시 용산구 이촌동 173-1,,1,0,A02,A0202,A02020700,2760249,12,2.02E+13,129466.0158,,,,126.9532022,37.52662787,6,2.02E+13,21,,성촌공원
강원특별자치도 평창군 평창읍 평창강로 896-21,,32,,A02,A0203,A02030100,3072035,12,2.02E+13,98038.79879,http://tong.visitkorea.or.kr/cms/resource/18/3055018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3055018_image3_1.jpg,Type3,128.3736627,37.32885747,6,2.02E+13,15,,성필립보생태마을
경상북도 영주시 순흥면 죽계로 459-99,(순흥면),35,0,A02,A0201,A02010800,319568,12,2.01E+13,78320.60928,,,,128.5434781,36.95073751,6,2.02E+13,14,,성혈사(영주)
경기도 안산시 상록구 성호로 131,(이동),31,0,A02,A0202,A02020700,128826,12,2.01E+13,116875.5231,http://tong.visitkorea.or.kr/cms/resource/05/3042405_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/3042405_image3_1.JPG,Type3,126.8598445,37.31445361,6,2.02E+13,15,,성호공원
경기도 이천시 설성면 성호로 354,,31,0,A01,A0101,A01010500,2763831,12,2.02E+13,67067.83052,,,,127.526514,37.1400441,6,2.02E+13,26,,성호호수연꽃단지
경기도 파주시 파주읍 향양리,,31,0,A02,A0201,A02010700,128649,12,2.01E+13,166610.815,http://tong.visitkorea.or.kr/cms/resource/11/188811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/188811_image3_1.jpg,Type3,126.8146445,37.85427613,6,2.02E+13,27,,성혼선생묘
대구광역시 달서구 장기로12길 10,(성당동),4,0,A02,A0201,A02010800,1610383,12,2.01E+13,105575.1182,http://tong.visitkorea.or.kr/cms/resource/62/3041062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3041062_image3_1.jpg,Type3,128.5552225,35.84396386,6,2.02E+13,2,,성화사
전북특별자치도 부안군 부안읍 서림공원길 92,,37,0,A02,A0201,A02010800,319569,12,2.01E+13,132989.3005,http://tong.visitkorea.or.kr/cms/resource/69/1976069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1976069_image3_1.jpg,Type3,126.7309815,35.73545499,6,2.02E+13,6,,성황사(부안)
전북특별자치도 정읍시 수성동,산85 (일대),37,0,A01,A0101,A01010400,1627360,12,2.01E+13,139139.8013,,,,126.860502,35.57164526,6,2.02E+13,13,,성황산
경상남도 창원시 진해구 대장로 273,(대장동),36,0,A01,A0101,A01010900,1622575,12,2.01E+13,181146.3154,http://tong.visitkorea.or.kr/cms/resource/16/3050316_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/3050316_image3_1.JPG,Type3,128.7785359,35.14586603,6,2.02E+13,16,,성흥사 계곡
경상남도 창원시 진해구 대장로 273,(대장동),36,0,A02,A0201,A02010800,127446,12,2.00E+13,180998.7506,,,,128.7792525,35.14769917,6,2.02E+13,16,,성흥사(진해)
충청남도 부여군 임천면 군사리,산 1-1,34,,A01,A0101,A01010500,3447787,12,2.02E+13,90182.28206,http://tong.visitkorea.or.kr/cms/resource/84/3446884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3446884_image3_1.jpg,Type3,126.9002128,36.1962442,6,2.02E+13,6,,성흥산 사랑나무
서울특별시 종로구 세검정로 244,,1,0,A02,A0201,A02010700,126494,12,2.00E+13,135953.5587,,,,126.9596884,37.60091102,6,2.02E+13,23,,세검정 터 (구 세검정)
전라남도 화순군 도곡면 효산모산길 45-16,,38,,A02,A0202,A02020600,3081778,12,2.02E+13,192952.1694,http://tong.visitkorea.or.kr/cms/resource/72/3081772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3081772_image3_1.jpg,Type3,126.9155451,34.98749837,6,2.02E+13,24,,세계 거석테마파크
강원특별자치도 화천군 화천읍 평화로 3481-18,,32,0,A02,A0202,A02020700,129417,12,2.01E+13,181466.086,http://tong.visitkorea.or.kr/cms/resource/49/2922249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2922249_image3_1.jpg,Type3,127.8520836,38.21023425,6,2.02E+13,17,,세계 평화의종 공원
충청남도 아산시 도고면 아산만로 37-37,,34,0,A01,A0101,A01010700,128111,12,2.00E+13,85610.08916,,,,126.8589156,36.75028267,6,2.02E+13,9,,세계꽃식물원
경상북도 안동시 도산면 월천길 301,,35,,A02,A0202,A02020600,3038412,12,2.02E+13,93925.09914,http://tong.visitkorea.or.kr/cms/resource/00/3038400_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/00/3038400_image3_1.JPG,Type3,128.8429922,36.69518633,6,2.02E+13,11,,세계유교선비공원 & 한국문화테마파크
인천광역시 중구 신도시북로 31-35,(운서동),2,0,A01,A0101,A01010400,2767624,12,2.02E+13,155598.0346,http://tong.visitkorea.or.kr/cms/resource/25/3352725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3352725_image3_1.jpg,Type3,126.4804878,37.49971429,6,2.02E+13,10,,세계평화의숲
제주특별자치도 제주시 구좌읍 김녕리,1200-5,39,,A01,A0101,A01011200,3097814,12,2.02E+13,347567.4349,,,,126.7563127,33.55773044,6,2.02E+13,4,,세기알해변
울산광역시 북구 중산동,,7,,A02,A0203,A02030400,3043208,12,2.02E+13,170602.5987,,,,129.3360814,35.65794941,6,2.02E+13,4,,세대공감창의놀이터
전라남도 화순군 화순읍 세량리,98,38,0,A01,A0101,A01011800,1915088,12,2.01E+13,183579.3426,,,,126.9199619,35.07870761,6,2.02E+13,24,,세량지
강원특별자치도 원주시 소초면 학곡리,산33,32,0,A01,A0101,A01010800,252549,12,2.01E+13,92539.63717,http://tong.visitkorea.or.kr/cms/resource/58/2391458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2391458_image3_1.jpg,Type3,128.0603171,37.38257594,6,2.02E+13,9,,세렴폭포
서울특별시 강남구 신사동,,1,,A02,A0203,A02030600,3030336,12,2.02E+13,125231.4402,,,,127.0223573,37.51831064,6,2.02E+13,1,,세로수길
경기도 양평군 양서면 양수로 93,,31,0,A01,A0101,A01010700,407051,12,2.01E+13,115040.1074,http://tong.visitkorea.or.kr/cms/resource/90/3447890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3447890_image3_1.jpg,Type1,127.3241903,37.54074127,6,2.02E+13,19,,세미원
전라남도 진도군 지산면 가학리 산27-3,,38,0,A01,A0101,A01011100,128224,12,2.00E+13,280878.6226,http://tong.visitkorea.or.kr/cms/resource/23/3351423_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3351423_image3_1.jpg,Type3,126.1022217,34.44041598,6,2.02E+13,21,,세방낙조 전망대
전북특별자치도 전주시 덕진구 송천동2가 1316,,37,0,A02,A0202,A02020700,2759662,12,2.02E+13,97621.72694,http://tong.visitkorea.or.kr/cms/resource/12/2759712_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2759712_image3_1.jpg,Type3,127.130795,35.87686798,6,2.02E+13,12,,세병공원
전북특별자치도 전주시 덕진구 송천동2가 1316,,37,0,A01,A0101,A01011700,2750851,12,2.02E+13,97621.72694,,,,127.130795,35.87686798,6,2.02E+13,12,,세병호
서울특별시 서초구 올림픽대로 2085-14,,1,0,A02,A0202,A02020600,970052,12,2.01E+13,125925.77,,,,126.9951433,37.51119153,6,2.02E+13,15,,세빛섬
충청북도 옥천군 옥천읍 마암로 125-16,,33,,A02,A0203,A02030400,3033760,12,2.02E+13,38335.09432,http://tong.visitkorea.or.kr/cms/resource/42/3412042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3412042_image3_1.jpg,Type3,127.5540545,36.29066713,6,2.02E+13,5,,세산곤충체험농장
충청남도 아산시 염치읍 산양길 180,,34,0,A02,A0201,A02010800,126903,12,2.00E+13,82811.68295,http://tong.visitkorea.or.kr/cms/resource/02/1962002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1962002_image3_1.jpg,Type3,126.9268292,36.84225938,6,2.02E+13,9,,세심사(아산)
전북특별자치도 임실군 삼계면 임삼로 485,,37,0,A01,A0101,A01010600,125414,12,2.00E+13,127654.4966,http://tong.visitkorea.or.kr/cms/resource/96/2690196_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2690196_image3_1.jpg,Type3,127.2333675,35.51825771,7,2.02E+13,10,063-644-4611,세심자연휴양림
경상북도 칠곡군 석적읍 호국로 605-42,,35,0,A01,A0101,A01010700,2738090,12,2.02E+13,82745.65239,http://tong.visitkorea.or.kr/cms/resource/31/2738431_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/2738431_image2_1.JPG,Type3,128.4347612,36.03304021,6,2.02E+13,22,,세아휴양림수목원
충청남도 부여군 충화면 칠선로 47,(충화면),34,0,A02,A0201,A02010700,1956351,12,2.01E+13,97691.37863,http://tong.visitkorea.or.kr/cms/resource/16/3336416_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3336416_image3_1.jpg,Type3,126.8110793,36.18731868,6,2.02E+13,6,,세양사
인천광역시 서구 세어로 29,(원창동),2,0,A01,A0101,A01011300,2547987,12,2.02E+13,155556.4594,,,,126.5668056,37.57259622,6,2.02E+13,7,,세어도
서울특별시 종로구 청계천로 159,(장사동),1,0,A02,A0204,A02040800,2553876,12,2.02E+13,131286.6942,http://tong.visitkorea.or.kr/cms/resource/51/2947851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2947851_image3_1.jpg,Type1,126.995225,37.56926812,6,2.02E+13,23,,세운상가
세종특별자치시 연기면,세종리 88-5,8,0,A01,A0102,A01020100,1627079,12,2.01E+13,45606.25045,,,,127.2918861,36.50420747,6,2.02E+13,1,,세종 임난수 은행나무
서울특별시 종로구 세종대로 175,(세종로),1,0,A02,A0205,A02050400,1364932,12,2.01E+13,132450.6185,http://tong.visitkorea.or.kr/cms/resource/41/2549141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2549141_image3_1.jpg,Type3,126.9768377,37.57217578,6,2.02E+13,23,,세종대왕 동상
서울특별시 종로구 세종대로 지하 189,,1,0,A02,A0202,A02020700,1604697,12,2.01E+13,132609.363,http://tong.visitkorea.or.kr/cms/resource/51/3412051_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/3412051_image3_1.JPG,Type3,126.976071,37.57348395,6,2.02E+13,23,,세종로공원
서울특별시 종로구 체부동,194-2,1,,A02,A0203,A02030600,2992822,12,2.02E+13,133136.3495,,,,126.9711159,37.57655295,6,2.02E+13,23,,세종마을 음식문화거리
세종특별자치시 임난수로 176 (세종동),,8,0,A02,A0202,A02020700,2756162,12,2.02E+13,45654.05819,,,,127.2892194,36.51455346,6,2.02E+13,1,,세종시 무궁화공원
세종특별자치시 장군면 금송로 293,,8,0,A01,A0101,A01010500,2770378,12,2.02E+13,52955.61353,http://tong.visitkorea.or.kr/cms/resource/36/2771936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2771936_image2_1.jpg,Type3,127.2242743,36.44484919,6,2.02E+13,1,,세종어린이천문대(세종미리내천문대)
세종특별자치시 모롱지로 94 (세종동),,8,,A02,A0203,A02030200,3337188,12,2.02E+13,45555.61665,http://tong.visitkorea.or.kr/cms/resource/01/3337101_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/01/3337101_image3_1.png,Type3,127.2918749,36.50691827,6,2.02E+13,1,010-3815-3028,세종전통문화체험관
세종특별자치시 중앙공원로 60 (세종동),,8,0,A02,A0202,A02020700,2758042,12,2.02E+13,47768.87658,,,,127.2701689,36.49133356,6,2.02E+13,1,,세종중앙공원
경기도 여주시 강천면 부평리,472-2,31,0,A01,A0101,A01010500,127731,12,2.00E+13,75726.45831,,,,127.7540206,37.25735139,6,2.02E+13,20,,세종천문대
세종특별자치시 도움6로 11,(어진동),8,0,A01,A0101,A01010700,2714825,12,2.02E+13,48091.0053,,,,127.2632942,36.50530406,6,2.02E+13,1,,세종청사 옥상정원
세종특별자치시 연기면 호수공원길 155,,8,0,A02,A0202,A02020700,1946955,12,2.01E+13,47230.50572,http://tong.visitkorea.or.kr/cms/resource/76/3353976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3353976_image3_1.jpg,Type3,127.2750156,36.49676636,6,2.02E+13,1,,세종호수공원 일원
대전광역시 동구 세천공원로 68,(세천동),3,0,A02,A0202,A02020700,1622854,12,2.01E+13,39020.70623,http://tong.visitkorea.or.kr/cms/resource/45/3033345_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/45/3033345_image3_1.JPG,Type3,127.4840375,36.32951978,6,2.02E+13,2,,세천공원
대전광역시 동구 세천공원로 62,(세천동),3,0,A02,A0202,A02020700,2766467,12,2.02E+13,39165.21344,http://tong.visitkorea.or.kr/cms/resource/88/3344288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3344288_image3_1.jpg,Type3,127.483146,36.32838934,6,2.02E+13,2,,세천유원지
제주특별자치도 제주시 구좌읍 세화길,(구좌읍),39,0,A01,A0101,A01011200,1621077,12,2.01E+13,348798.2391,http://tong.visitkorea.or.kr/cms/resource/56/1618256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1618256_image3_1.jpg,Type3,126.8605739,33.5244858,6,2.02E+13,4,,세화해변
부산광역시 해운대구 수영강변대로 85,(우동),6,0,A02,A0202,A02020700,2782682,12,2.02E+13,195999.0332,,,,129.1273244,35.1679172,6,2.02E+13,16,,센텀 APEC나루공원
경기도 화성시 정남면 세자로 225,,31,,A02,A0203,A02030100,3017378,12,2.02E+13,99667.15176,http://tong.visitkorea.or.kr/cms/resource/92/3004092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3004092_image3_1.jpg,Type3,126.9770095,37.18831753,6,2.02E+13,31,,센트럴곤충생태농장
경상남도 양산시 상북면 소토로 38,,36,0,A02,A0201,A02010700,1959826,12,2.01E+13,173579.3111,http://tong.visitkorea.or.kr/cms/resource/42/3374942_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/3374942_image3_1.JPG,Type3,129.0546138,35.37979764,6,2.02E+13,10,,소계서원
대구광역시 달성군 옥포면 옥포로57길 25-14,,4,0,A02,A0201,A02010700,1613967,12,2.01E+13,108681.9502,http://tong.visitkorea.or.kr/cms/resource/78/3361878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3361878_image3_1.jpg,Type3,128.491719,35.77034047,6,2.02E+13,3,,소계정
경상남도 창녕군 고암면 우천길 111,,36,0,A02,A0201,A02010700,1959829,12,2.01E+13,129111.1953,http://tong.visitkorea.or.kr/cms/resource/42/3376142_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/3376142_image3_1.JPG,Type3,128.5155781,35.56518908,6,2.02E+13,15,,소곡서당
경기도 양평군 옥천면 용천리,산24 (일대),31,0,A01,A0101,A01010400,127057,12,2.00E+13,113197.6771,http://tong.visitkorea.or.kr/cms/resource/86/1939886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1939886_image3_1.jpg,Type3,127.4998236,37.5676358,6,2.02E+13,19,031-773-5101,소구니산
강원특별자치도 정선군 화암면 몰운리 산109-1,,32,0,A01,A0101,A01011800,125666,12,2.00E+13,121637.785,,,,128.7931418,37.32723511,6,2.02E+13,11,,소금강 (강원고생대 국가지질공원)
강원특별자치도 강릉시 연곡면 진고개로 1502,(연곡면),32,0,A02,A0203,A02030100,800375,12,2.01E+13,162340.5386,http://tong.visitkorea.or.kr/cms/resource/96/3069996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3069996_image3_1.jpg,Type3,128.7035535,37.84557628,6,2.02E+13,1,,소금강장천마을
강원특별자치도 원주시 지정면 소금산길 26,,32,0,A02,A0205,A02050100,2638572,12,2.02E+13,87630.06147,http://tong.visitkorea.or.kr/cms/resource/35/3332635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3332635_image3_1.jpg,Type3,127.832566,37.36494596,6,2.02E+13,9,,소금산 스카이워크 브릿지
강원특별자치도 원주시 지정면 소금산길 12,,32,0,A02,A0202,A02020700,2800692,12,2.02E+13,87599.82797,,,,127.8340575,37.36462936,6,2.02E+13,9,,소금산그랜드밸리
충청북도 단양군 단양읍 삼봉로 192,,33,0,A02,A0205,A02050500,2778932,12,2.02E+13,67169.47518,,,,128.3647184,36.97530355,6,2.02E+13,2,,소금정공원 장미터널
충청북도 단양군 단양읍 삼봉로 187-17,,33,0,A02,A0202,A02020600,127953,12,2.00E+13,67201.7591,http://tong.visitkorea.or.kr/cms/resource/71/3063971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3063971_image3_1.jpg,Type3,128.3626907,36.9775838,6,2.02E+13,2,,소노문 단양 오션플레이
전북특별자치도 부안군 변산면 변산해변로 51,,37,0,A02,A0202,A02020600,600158,12,2.01E+13,157832.1193,http://tong.visitkorea.or.kr/cms/resource/31/1604231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1604231_image3_1.jpg,Type3,126.4699824,35.63140131,6,2.02E+13,6,,소노벨 변산 오션플레이
강원특별자치도 홍천군 서면 한치골길 262,,32,0,A02,A0202,A02020600,129137,12,2.01E+13,118663.1894,http://tong.visitkorea.or.kr/cms/resource/60/3315160_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3315160_image3_1.jpg,Type3,127.6779192,37.64077504,6,2.02E+13,16,,소노벨 비발디파크 오션월드
충청남도 천안시 동남구 성남면 종합휴양지로 200,(대명리조트),34,0,A02,A0202,A02020600,1125614,12,2.01E+13,54793.37404,,,,127.2239241,36.75769938,6,2.02E+13,12,,소노벨 천안 오션어드벤처
경상북도 청송군 주왕산면 주왕산로 494-1,,35,,A02,A0202,A02020300,3407767,12,2.02E+13,118781.9694,http://tong.visitkorea.or.kr/cms/resource/04/3407404_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/04/3407404_image3_1.png,Type3,129.1101195,36.3782553,6,2.02E+13,21,,소노벨 청송 솔샘온천
경상남도 양산시 상북면 소노2길 13-27,,36,0,A02,A0201,A02010700,1959835,12,2.01E+13,173901.0892,http://tong.visitkorea.or.kr/cms/resource/03/3375103_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/3375103_image3_1.JPG,Type3,129.0594467,35.37927001,6,2.02E+13,10,,소노서원
경기도 안성시 현수동,126,31,,A02,A0203,A02030100,3031895,12,2.02E+13,65604.71713,http://tong.visitkorea.or.kr/cms/resource/90/3031890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3031890_image3_1.jpg,Type3,127.2828177,36.9999503,6,2.02E+13,16,,소담산딸기
경상남도 고성군 동해면 외산로 592,,36,0,A01,A0101,A01010700,2613134,12,2.02E+13,178045.5289,,,,128.4645517,35.06371122,6,2.02E+13,3,,소담수목원
충청남도 보령시 오천면,,34,0,A01,A0101,A01011300,2608578,12,2.02E+13,122641.2192,http://tong.visitkorea.or.kr/cms/resource/72/2608572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2608572_image3_1.jpg,Type3,126.4352159,36.39929627,6,2.02E+13,5,,소도
강원특별자치도 평창군 진부면 경강로 3346-9,,32,0,A02,A0203,A02030100,2789048,12,2.02E+13,135611.2076,,,,128.5379496,37.64391866,6,2.02E+13,15,,소도둑놈산촌생태마을
강원특별자치도 강릉시 주문진읍 주문리,,32,0,A02,A0202,A02020700,129585,12,2.01E+13,173848.919,http://tong.visitkorea.or.kr/cms/resource/23/2607523_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2607523_image3_1.jpg,Type3,128.8301374,37.90579121,6,2.02E+13,1,,소돌아들바위공원
강원특별자치도 강릉시 주문진읍 해안로 1961-2,,32,0,A01,A0101,A01011400,2775494,12,2.02E+13,173711.0181,http://tong.visitkorea.or.kr/cms/resource/18/2775518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2775518_image2_1.jpg,Type3,128.8290014,37.90489407,6,2.02E+13,1,,소돌항
강원특별자치도 강릉시 주문진읍 해안로 1993,,32,0,A01,A0101,A01011200,2775500,12,2.02E+13,173756.34,http://tong.visitkorea.or.kr/cms/resource/23/2921823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2921823_image3_1.jpg,Type3,128.8272654,37.90623832,6,2.02E+13,1,,소돌해수욕장
부산광역시 기장군 정관읍 방곡리,,6,0,A02,A0202,A02020700,2758469,12,2.02E+13,185381.1056,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image3_1.jpg,Type3,129.1843289,35.32913907,6,2.02E+13,3,,소두방공원
전라남도 장흥군 용산면 상발리 산225,,38,0,A01,A0101,A01011300,2514005,12,2.02E+13,229878.7953,http://tong.visitkorea.or.kr/cms/resource/70/3303270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3303270_image3_1.jpg,Type3,127.0047356,34.60462068,6,2.02E+13,20,,소등섬
강원특별자치도 고성군 간성읍 소똥령마을길 82,,32,0,A02,A0203,A02030100,128412,12,2.01E+13,201655.6587,http://tong.visitkorea.or.kr/cms/resource/28/3378428_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3378428_image3_1.JPG,Type3,128.3802761,38.33163018,6,2.02E+13,2,,소똥령마을
경기도 시흥시 신천동,산14 (일대),31,0,A01,A0101,A01010400,129269,12,2.01E+13,132407.2856,http://tong.visitkorea.or.kr/cms/resource/28/1855828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1855828_image3_1.jpg,Type3,126.7798925,37.44739788,5,2.02E+13,14,,소래산
경기도 시흥시 서해안로 1541-15,(신천동),31,0,A02,A0201,A02010800,2751282,12,2.02E+13,132175.543,,,,126.7815507,37.44578143,6,2.02E+13,14,,소래산 내원사
